epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1657528745955,2022-07-11T03:39:05.955,18874492.000,0.793,-31.098,-3.659
1657528745995,2022-07-11T03:39:05.995,18874492.000,-0.122,-30.976,-3.293
1657528746036,2022-07-11T03:39:06.036,18874492.000,-0.305,-29.939,-2.866
1657528746077,2022-07-11T03:39:06.077,18874492.000,-1.220,-25.061,-2.500
1657528746116,2022-07-11T03:39:06.116,18874492.000,-0.610,-21.768,-3.293
1657528746157,2022-07-11T03:39:06.157,18874492.000,2.195,-21.951,-3.659
1657528746197,2022-07-11T03:39:06.197,18874492.000,3.110,-23.537,-1.646
1657528746238,2022-07-11T03:39:06.238,18874492.000,1.463,-23.841,-0.549
1657528746277,2022-07-11T03:39:06.277,18874492.000,1.768,-24.451,-1.524
1657528746318,2022-07-11T03:39:06.318,18874492.000,3.171,-24.085,-2.073
1657528746359,2022-07-11T03:39:06.359,18874492.000,4.024,-24.695,-2.378
1657528746399,2022-07-11T03:39:06.399,18874492.000,3.232,-25.427,-2.134
1657528746440,2022-07-11T03:39:06.440,18874492.000,2.622,-25.244,-2.256
1657528746479,2022-07-11T03:39:06.479,18874492.000,1.402,-22.500,-3.537
1657528746520,2022-07-11T03:39:06.520,18874492.000,6.829,124.878,-4.512
1663820202559,2022-09-21T23:16:42.559,25165948.000,0.366,-16.585,-5.549
1663820202600,2022-09-21T23:16:42.600,25165948.000,-1.037,-13.902,-6.341
1663820202641,2022-09-21T23:16:42.641,25165948.000,-9.329,-12.866,-5.915
1663820202681,2022-09-21T23:16:42.681,25165948.000,-12.256,-11.951,-5.732
1663820202722,2022-09-21T23:16:42.722,25165948.000,-9.207,-10.732,-4.268
1663820202761,2022-09-21T23:16:42.761,25165948.000,-7.012,-7.073,-2.134
1663820202802,2022-09-21T23:16:42.802,25165948.000,-7.195,0.610,-1.159
1663820202842,2022-09-21T23:16:42.842,25165948.000,-7.134,8.049,1.220
1663820202883,2022-09-21T23:16:42.883,25165948.000,-2.988,13.780,5.671
1663820202922,2022-09-21T23:16:42.922,25165948.000,-3.720,21.280,6.890
1663820202963,2022-09-21T23:16:42.963,25165948.000,-6.707,32.256,6.220
1663820203004,2022-09-21T23:16:43.004,25165948.000,-3.110,42.012,5.183
1663820203044,2022-09-21T23:16:43.044,25165948.000,-0.488,42.622,2.439
1663820203085,2022-09-21T23:16:43.085,25165948.000,0.549,39.207,2.073
1663820203124,2022-09-21T23:16:43.124,25165948.000,2.256,38.537,4.146
1663820203166,2022-09-21T23:16:43.166,25165948.000,3.232,38.902,6.707
1663820203205,2022-09-21T23:16:43.205,25165948.000,3.476,38.537,10.427
1663820203246,2022-09-21T23:16:43.246,25165948.000,2.012,37.378,13.476
1663820203287,2022-09-21T23:16:43.287,25165948.000,4.207,32.805,12.500
1663820203327,2022-09-21T23:16:43.327,25165948.000,5.061,27.439,8.720
1663820203368,2022-09-21T23:16:43.368,25165948.000,2.317,25.305,4.817
1663820203407,2022-09-21T23:16:43.407,25165948.000,2.073,23.415,2.866
1663820203448,2022-09-21T23:16:43.448,25165948.000,3.841,22.012,2.866
1663820203488,2022-09-21T23:16:43.488,25165950.000,-1.098,26.585,0.122
1663820203529,2022-09-21T23:16:43.529,25165950.000,5.793,30.610,-4.695
1663820203568,2022-09-21T23:16:43.568,25165950.000,7.012,31.646,0.366
1663820203609,2022-09-21T23:16:43.609,25165950.000,-0.366,27.988,3.963
1663820203650,2022-09-21T23:16:43.650,25165950.000,1.768,21.402,2.195
1663820203690,2022-09-21T23:16:43.690,25165950.000,4.024,13.780,3.415
1663820203731,2022-09-21T23:16:43.731,25165950.000,2.805,6.402,5.427
1663820203770,2022-09-21T23:16:43.770,25165950.000,3.232,1.890,6.159
1663820203812,2022-09-21T23:16:43.812,25165950.000,3.780,1.402,6.280
1663820203851,2022-09-21T23:16:43.851,25165950.000,2.683,1.037,4.085
1663820203892,2022-09-21T23:16:43.892,25165950.000,1.037,0.976,1.768
1663820203933,2022-09-21T23:16:43.933,25165950.000,-0.122,-0.610,0.244
1663820203973,2022-09-21T23:16:43.973,25165950.000,-0.610,-4.024,-1.159
1663820204014,2022-09-21T23:16:44.014,25165950.000,-0.610,-4.634,-1.829
1663820204053,2022-09-21T23:16:44.053,25165950.000,-1.220,-2.439,-1.098
1663820204094,2022-09-21T23:16:44.094,25165950.000,-2.561,-0.915,-0.305
1663820204134,2022-09-21T23:16:44.134,25165950.000,-2.927,-0.122,0.427
1663820204175,2022-09-21T23:16:44.175,25165950.000,-1.037,1.890,1.524
1663820204214,2022-09-21T23:16:44.214,25165950.000,0.244,5.610,1.890
1663820204255,2022-09-21T23:16:44.255,25165950.000,0.854,8.110,1.463
1663820204296,2022-09-21T23:16:44.296,25165950.000,2.012,7.500,1.037
1663820204336,2022-09-21T23:16:44.336,25165950.000,1.890,5.671,-0.183
1663820204377,2022-09-21T23:16:44.377,25165950.000,1.585,4.878,-2.256
1663820204416,2022-09-21T23:16:44.416,25165950.000,2.317,6.037,-2.195
1663820204458,2022-09-21T23:16:44.458,25165950.000,2.683,7.012,-0.366
1663820204497,2022-09-21T23:16:44.497,25165950.000,2.073,7.622,2.561
1663820204538,2022-09-21T23:16:44.538,25165950.000,1.463,7.012,3.963
1663820204579,2022-09-21T23:16:44.579,25165950.000,1.280,4.634,2.805
1663820204619,2022-09-21T23:16:44.619,25165950.000,1.829,1.768,0.427
1663820204660,2022-09-21T23:16:44.660,25165950.000,1.220,0.122,-2.317
1663820204699,2022-09-21T23:16:44.699,25165950.000,0.305,-1.220,-2.744
1663820204740,2022-09-21T23:16:44.740,25165950.000,0.488,-2.927,-1.220
1663820204780,2022-09-21T23:16:44.780,25165950.000,0.793,-2.378,-0.915
1663820204821,2022-09-21T23:16:44.821,25165950.000,1.280,-0.976,-1.402
1663820204860,2022-09-21T23:16:44.860,25165950.000,1.463,-0.244,-0.793
1663820204901,2022-09-21T23:16:44.901,25165950.000,1.646,-0.854,-0.366
1663820204942,2022-09-21T23:16:44.942,25165950.000,1.220,-1.159,-0.732
1663820204982,2022-09-21T23:16:44.982,25165950.000,0.793,-1.159,-0.732
1663820205023,2022-09-21T23:16:45.023,25165950.000,0.976,-1.280,-0.610
1663820205062,2022-09-21T23:16:45.062,25165950.000,0.976,-2.134,-0.915
1663820205104,2022-09-21T23:16:45.104,25165950.000,1.159,-2.500,-1.524
1663820205143,2022-09-21T23:16:45.143,25165950.000,2.195,-2.927,-3.354
1663820205184,2022-09-21T23:16:45.184,25165950.000,2.744,-2.805,-5.122
1663820205225,2022-09-21T23:16:45.225,25165950.000,2.561,-1.524,-6.402
1663820205265,2022-09-21T23:16:45.265,25165950.000,2.561,-0.488,-7.378
1663820205306,2022-09-21T23:16:45.306,25165950.000,1.402,-0.183,-6.463
1663820205345,2022-09-21T23:16:45.345,25165950.000,0.305,0.305,-3.232
1663820205386,2022-09-21T23:16:45.386,25165950.000,0.305,0.671,0.122
1663820205426,2022-09-21T23:16:45.426,25165950.000,0.183,1.463,2.317
1663820205467,2022-09-21T23:16:45.467,25165950.000,0.000,2.195,2.622
1663820205506,2022-09-21T23:16:45.506,25165950.000,-0.305,3.049,2.073
1663820205547,2022-09-21T23:16:45.547,25165954.000,0.000,2.256,1.585
1663820205588,2022-09-21T23:16:45.588,25165954.000,0.122,0.915,1.585
1663820205628,2022-09-21T23:16:45.628,25165954.000,-0.427,0.366,0.854
1663820205669,2022-09-21T23:16:45.669,25165954.000,-0.488,0.427,0.183
1663820205708,2022-09-21T23:16:45.708,25165954.000,-0.244,0.732,-0.183
1663820205749,2022-09-21T23:16:45.749,25165954.000,-0.366,1.341,-0.610
1663820205789,2022-09-21T23:16:45.789,25165954.000,-0.732,1.707,0.305
1663820205830,2022-09-21T23:16:45.830,25165954.000,-0.122,2.073,1.768
1663820205871,2022-09-21T23:16:45.871,25165954.000,0.427,2.805,2.195
1663820205911,2022-09-21T23:16:45.911,25165954.000,0.488,2.805,2.012
1663820205952,2022-09-21T23:16:45.952,25165954.000,0.915,1.280,2.012
1663820205991,2022-09-21T23:16:45.991,25165954.000,0.732,0.488,1.707
1663820206032,2022-09-21T23:16:46.032,25165954.000,0.671,0.671,0.488
1663820206072,2022-09-21T23:16:46.072,25165954.000,0.366,0.488,-0.610
1663820206113,2022-09-21T23:16:46.113,25165954.000,0.061,-0.244,-0.976
1663820206152,2022-09-21T23:16:46.152,25165954.000,0.427,-0.976,-1.098
1663820206193,2022-09-21T23:16:46.193,25165954.000,0.610,-0.793,-0.793
1663820206234,2022-09-21T23:16:46.234,25165954.000,0.305,-0.427,0.122
1663820206274,2022-09-21T23:16:46.274,25165954.000,0.000,-0.976,0.549
1663820206315,2022-09-21T23:16:46.315,25165954.000,-0.549,-1.159,-0.183
1663820206354,2022-09-21T23:16:46.354,25165954.000,-0.671,-0.854,-1.341
1663820206395,2022-09-21T23:16:46.395,25165954.000,-0.366,-0.732,-1.585
1663820206435,2022-09-21T23:16:46.435,25165954.000,0.000,-0.122,-1.159
1663820206476,2022-09-21T23:16:46.476,25165954.000,0.366,0.549,-0.732
1663820206517,2022-09-21T23:16:46.517,25165954.000,1.159,0.244,-0.061
1663820206557,2022-09-21T23:16:46.557,25165954.000,0.915,-0.122,0.427
1663820206598,2022-09-21T23:16:46.598,25165954.000,-0.061,0.244,0.366
1663820206637,2022-09-21T23:16:46.637,25165954.000,-0.671,1.159,0.732
1663820206678,2022-09-21T23:16:46.678,25165954.000,-0.488,1.646,1.402
1663820206718,2022-09-21T23:16:46.718,25165954.000,0.854,1.768,2.500
1663820206759,2022-09-21T23:16:46.759,25165954.000,0.915,2.012,3.110
1663820206798,2022-09-21T23:16:46.798,25165954.000,0.610,2.134,1.768
1663820206839,2022-09-21T23:16:46.839,25165954.000,0.854,1.890,0.000
1663820206880,2022-09-21T23:16:46.880,25165954.000,1.037,1.524,-0.976
1663820206920,2022-09-21T23:16:46.920,25165954.000,1.280,1.890,-0.732
1663820206961,2022-09-21T23:16:46.961,25165954.000,1.159,2.744,-0.061
1663820207000,2022-09-21T23:16:47.000,25165954.000,0.549,2.683,0.549
1663820207041,2022-09-21T23:16:47.041,25165954.000,0.671,1.220,1.037
1663820207081,2022-09-21T23:16:47.081,25165954.000,1.037,-1.159,0.732
1663820207122,2022-09-21T23:16:47.122,25165954.000,0.793,-2.378,-0.366
1663820207163,2022-09-21T23:16:47.163,25165954.000,-0.122,-2.134,-0.793
1663820207203,2022-09-21T23:16:47.203,25165954.000,-0.183,-1.220,-0.427
1663820207244,2022-09-21T23:16:47.244,25165954.000,-0.061,-0.427,0.061
1663820207283,2022-09-21T23:16:47.283,25165954.000,-0.488,0.366,0.183
1663820207324,2022-09-21T23:16:47.324,25165954.000,-0.488,1.037,0.366
1663820207364,2022-09-21T23:16:47.364,25165954.000,-0.793,1.159,0.915
1663820207405,2022-09-21T23:16:47.405,25165954.000,-0.732,0.976,1.159
1663820207444,2022-09-21T23:16:47.444,25165954.000,-1.159,1.220,1.098
1663820207485,2022-09-21T23:16:47.485,25165954.000,-1.402,1.524,1.098
1663820207526,2022-09-21T23:16:47.526,25165954.000,-0.793,1.402,0.732
1663820207566,2022-09-21T23:16:47.566,25165954.000,-1.524,2.134,0.488
1663820207607,2022-09-21T23:16:47.607,25165956.000,-1.220,2.744,0.122
1663820207646,2022-09-21T23:16:47.646,25165956.000,0.549,1.524,-0.427
1663820207687,2022-09-21T23:16:47.687,25165956.000,0.915,0.305,-0.549
1663820207727,2022-09-21T23:16:47.727,25165956.000,0.732,0.488,-1.098
1663820207768,2022-09-21T23:16:47.768,25165956.000,0.671,0.488,-1.463
1663820207809,2022-09-21T23:16:47.809,25165956.000,1.098,0.366,-1.280
1663820207849,2022-09-21T23:16:47.849,25165956.000,1.524,0.793,-1.524
1663820207890,2022-09-21T23:16:47.890,25165956.000,1.890,1.280,-2.073
1663820207929,2022-09-21T23:16:47.929,25165956.000,1.890,0.976,-1.951
1663820207970,2022-09-21T23:16:47.970,25165956.000,1.951,0.610,-1.402
1663820208010,2022-09-21T23:16:48.010,25165956.000,1.646,0.183,-1.280
1663820208051,2022-09-21T23:16:48.051,25165956.000,1.524,-0.427,-0.976
1663820208090,2022-09-21T23:16:48.090,25165956.000,1.220,-0.854,-0.427
1663820208131,2022-09-21T23:16:48.131,25165956.000,1.280,-1.280,-0.549
1663820208172,2022-09-21T23:16:48.172,25165956.000,1.341,-1.768,-0.610
1663820208212,2022-09-21T23:16:48.212,25165956.000,1.341,-1.707,-0.488
1663820208253,2022-09-21T23:16:48.253,25165956.000,1.463,-0.915,-0.183
1663820208292,2022-09-21T23:16:48.292,25165956.000,1.524,-0.488,-0.061
1663820208333,2022-09-21T23:16:48.333,25165956.000,1.646,-0.732,0.366
1663820208373,2022-09-21T23:16:48.373,25165956.000,1.768,-0.427,0.366
1663820208414,2022-09-21T23:16:48.414,25165956.000,2.073,-0.122,0.427
1663820208455,2022-09-21T23:16:48.455,25165956.000,1.829,0.244,0.122
1663820208495,2022-09-21T23:16:48.495,25165956.000,1.341,0.366,-0.427
1663820208536,2022-09-21T23:16:48.536,25165956.000,1.037,0.122,-0.427
1663820208575,2022-09-21T23:16:48.575,25165956.000,0.732,0.122,-0.549
1663820208616,2022-09-21T23:16:48.616,25165956.000,0.976,0.305,-0.915
1663820208656,2022-09-21T23:16:48.656,25165956.000,1.341,0.244,-0.854
1663820208697,2022-09-21T23:16:48.697,25165956.000,1.463,0.183,-1.220
1663820208736,2022-09-21T23:16:48.736,25165956.000,1.037,0.549,-1.646
1663820208777,2022-09-21T23:16:48.777,25165956.000,0.915,0.915,-1.280
1663820208818,2022-09-21T23:16:48.818,25165956.000,0.793,1.220,-0.671
1663820208858,2022-09-21T23:16:48.858,25165956.000,0.549,1.585,-0.305
1663820208899,2022-09-21T23:16:48.899,25165956.000,0.366,1.402,0.061
1663820208938,2022-09-21T23:16:48.938,25165956.000,0.549,0.915,0.061
1663820208979,2022-09-21T23:16:48.979,25165956.000,0.122,0.305,-0.427
1663820209019,2022-09-21T23:16:49.019,25165956.000,0.122,-0.366,-0.366
1663820209060,2022-09-21T23:16:49.060,25165956.000,0.244,-0.976,-0.183
1663820209101,2022-09-21T23:16:49.101,25165956.000,0.061,-1.098,-0.549
1670111665141,2022-12-03T17:54:25.141,31457412.000,0.122,-0.915,-0.427
1670111665182,2022-12-03T17:54:25.182,31457412.000,-0.122,-0.366,-0.427
1670111665221,2022-12-03T17:54:25.221,31457412.000,-0.366,0.061,-0.671
1670111665262,2022-12-03T17:54:25.262,31457412.000,-0.244,0.427,-0.671
1670111665302,2022-12-03T17:54:25.302,31457412.000,-0.427,0.488,-0.549
1670111665343,2022-12-03T17:54:25.343,31457412.000,-0.488,0.366,-0.549
1670111665382,2022-12-03T17:54:25.382,31457412.000,0.183,-0.244,-0.183
1670111665423,2022-12-03T17:54:25.423,31457412.000,0.610,-0.183,-0.122
1670111665464,2022-12-03T17:54:25.464,31457412.000,0.610,-0.061,-0.183
1670111665504,2022-12-03T17:54:25.504,31457412.000,0.854,-0.427,0.061
1670111665545,2022-12-03T17:54:25.545,31457412.000,0.732,0.183,0.427
1670111665584,2022-12-03T17:54:25.584,31457412.000,0.122,0.671,0.488
1670111665625,2022-12-03T17:54:25.625,31457414.000,0.244,0.549,0.671
1670111665665,2022-12-03T17:54:25.665,31457414.000,0.488,0.305,0.610
1670111665706,2022-12-03T17:54:25.706,31457414.000,0.488,-0.061,0.427
1670111665747,2022-12-03T17:54:25.747,31457414.000,0.793,-0.244,0.427
1670111665787,2022-12-03T17:54:25.787,31457414.000,0.976,0.122,0.488
1670111665828,2022-12-03T17:54:25.828,31457414.000,0.793,0.488,0.244
1670111665867,2022-12-03T17:54:25.867,31457414.000,1.220,0.488,-0.061
1670111665908,2022-12-03T17:54:25.908,31457414.000,0.732,0.549,-0.183
1670111665948,2022-12-03T17:54:25.948,31457414.000,0.305,0.244,-0.244
1670111665989,2022-12-03T17:54:25.989,31457414.000,0.183,0.061,-0.244
1670111666028,2022-12-03T17:54:26.028,31457414.000,0.610,-0.671,-0.061
1670111666069,2022-12-03T17:54:26.069,31457414.000,0.671,-1.037,0.000
1670111666110,2022-12-03T17:54:26.110,31457414.000,0.122,-0.732,-0.305
1670111666150,2022-12-03T17:54:26.150,31457414.000,0.610,-0.854,-0.305
1670111666191,2022-12-03T17:54:26.191,31457414.000,0.793,-0.732,-0.244
1670111666230,2022-12-03T17:54:26.230,31457414.000,0.305,-0.244,-0.122
1670111666271,2022-12-03T17:54:26.271,31457414.000,0.122,-0.305,-0.061
1670111666311,2022-12-03T17:54:26.311,31457414.000,-0.183,-0.305,-0.061
1670111666352,2022-12-03T17:54:26.352,31457414.000,-0.061,-0.915,0.061
1670111666393,2022-12-03T17:54:26.393,31457414.000,-0.427,-0.488,0.061
1670111666433,2022-12-03T17:54:26.433,31457414.000,-0.610,0.061,0.000
1670111666474,2022-12-03T17:54:26.474,31457414.000,-0.549,0.488,0.244
1670111666513,2022-12-03T17:54:26.513,31457414.000,-0.427,0.427,0.488
1670111666554,2022-12-03T17:54:26.554,31457414.000,-0.183,0.732,0.427
1670111666594,2022-12-03T17:54:26.594,31457414.000,0.000,1.037,0.305
1670111666635,2022-12-03T17:54:26.635,31457414.000,0.000,0.915,0.366
1670111666674,2022-12-03T17:54:26.674,31457414.000,-0.244,0.793,0.427
1670111666715,2022-12-03T17:54:26.715,31457414.000,-0.915,0.915,0.061
1670111666756,2022-12-03T17:54:26.756,31457414.000,-1.037,0.976,-0.366
1670111666796,2022-12-03T17:54:26.796,31457414.000,-0.427,0.549,-0.549
1670111666837,2022-12-03T17:54:26.837,31457414.000,-0.122,0.000,-0.671
1670111666876,2022-12-03T17:54:26.876,31457414.000,-0.244,0.122,-0.610
1670111666917,2022-12-03T17:54:26.917,31457414.000,-0.488,0.549,-0.793
1670111666957,2022-12-03T17:54:26.957,31457414.000,-0.122,0.244,-1.220
1670111666998,2022-12-03T17:54:26.998,31457414.000,0.549,-0.427,-1.159
1670111667039,2022-12-03T17:54:27.039,31457414.000,1.159,-0.915,-0.793
1670111667079,2022-12-03T17:54:27.079,31457414.000,1.463,-0.732,-0.671
1670111667120,2022-12-03T17:54:27.120,31457414.000,1.646,-0.183,-0.488
1670111667159,2022-12-03T17:54:27.159,31457414.000,2.073,-0.366,-0.427
1670111667200,2022-12-03T17:54:27.200,31457414.000,2.500,-1.585,-0.549
1670111667240,2022-12-03T17:54:27.240,31457414.000,2.561,-2.317,-0.488
1670111667281,2022-12-03T17:54:27.281,31457414.000,2.500,-2.378,-0.427
1670111667320,2022-12-03T17:54:27.320,31457414.000,1.768,-1.402,-0.305
1670111667361,2022-12-03T17:54:27.361,31457414.000,2.012,-0.244,-0.183
1670111667401,2022-12-03T17:54:27.401,31457414.000,1.768,0.000,-0.183
1670111667442,2022-12-03T17:54:27.442,31457414.000,1.585,-0.183,-0.305
1670111667483,2022-12-03T17:54:27.483,31457414.000,1.646,-0.061,-0.427
1670111667522,2022-12-03T17:54:27.522,31457414.000,1.585,0.000,-0.549
1670111667563,2022-12-03T17:54:27.563,31457414.000,1.524,0.122,-0.488
1670111667603,2022-12-03T17:54:27.603,31457414.000,1.951,0.793,-0.427
1670111667644,2022-12-03T17:54:27.644,31457414.000,2.134,0.976,-0.549
1670111667683,2022-12-03T17:54:27.683,31457416.000,2.378,0.793,-0.732
1670111667725,2022-12-03T17:54:27.725,31457416.000,2.683,0.549,-0.671
1670111667766,2022-12-03T17:54:27.766,31457416.000,2.744,1.098,-0.793
1670111667805,2022-12-03T17:54:27.805,31457416.000,2.622,1.829,-0.732
1670111667846,2022-12-03T17:54:27.846,31457416.000,2.439,2.073,-0.549
1670111667886,2022-12-03T17:54:27.886,31457416.000,2.073,1.646,-0.610
1670111667927,2022-12-03T17:54:27.927,31457416.000,1.585,1.280,-0.610
1670111667966,2022-12-03T17:54:27.966,31457416.000,1.402,0.854,-0.671
1670111668007,2022-12-03T17:54:28.007,31457416.000,1.402,0.427,-0.732
1670111668047,2022-12-03T17:54:28.047,31457416.000,1.341,0.061,-0.488
1670111668088,2022-12-03T17:54:28.088,31457416.000,1.220,-0.061,-0.488
1670111668129,2022-12-03T17:54:28.129,31457416.000,1.280,0.427,-0.732
1670111668168,2022-12-03T17:54:28.168,31457416.000,1.402,0.915,-0.854
1670111668209,2022-12-03T17:54:28.209,31457416.000,1.220,1.341,-0.854
1670111668249,2022-12-03T17:54:28.249,31457416.000,0.732,1.585,-0.732
1670111668290,2022-12-03T17:54:28.290,31457416.000,0.427,1.159,-0.427
1670111668329,2022-12-03T17:54:28.329,31457416.000,0.183,0.305,-0.305
1670111668370,2022-12-03T17:54:28.370,31457416.000,0.122,-0.061,-0.549
1670111668412,2022-12-03T17:54:28.412,31457416.000,0.061,-0.244,-0.671
1670111668451,2022-12-03T17:54:28.451,31457416.000,-0.061,-0.244,-0.671
1670111668492,2022-12-03T17:54:28.492,31457416.000,0.183,-0.061,-0.549
1670111668532,2022-12-03T17:54:28.532,31457416.000,0.183,-0.183,-0.549
1670111668573,2022-12-03T17:54:28.573,31457416.000,-0.061,-0.732,-0.610
1670111668612,2022-12-03T17:54:28.612,31457416.000,-0.244,-1.463,-0.671
1670111668653,2022-12-03T17:54:28.653,31457416.000,-0.305,-2.195,-0.854
1670111668693,2022-12-03T17:54:28.693,31457416.000,-0.305,-3.171,-0.793
1670111668734,2022-12-03T17:54:28.734,31457416.000,-0.427,-4.451,-0.671
1670111668775,2022-12-03T17:54:28.775,31457416.000,-0.305,-5.610,-0.854
1670111668814,2022-12-03T17:54:28.814,31457416.000,-0.244,-6.220,-1.220
1670111668855,2022-12-03T17:54:28.855,31457416.000,-0.305,-6.585,-1.402
1670111668895,2022-12-03T17:54:28.895,31457416.000,0.122,-6.463,-1.707
1670111668936,2022-12-03T17:54:28.936,31457416.000,0.244,-6.220,-1.341
1670111668975,2022-12-03T17:54:28.975,31457416.000,0.061,-6.037,-1.098
1670111669016,2022-12-03T17:54:29.016,31457416.000,0.000,-6.463,-1.098
1670111669058,2022-12-03T17:54:29.058,31457416.000,0.183,-7.073,-1.159
1670111669097,2022-12-03T17:54:29.097,31457416.000,-0.183,-7.134,-1.220
1670111669138,2022-12-03T17:54:29.138,31457416.000,-0.671,-6.951,-1.463
1670111669178,2022-12-03T17:54:29.178,31457416.000,-1.098,-6.402,-1.220
1670111669219,2022-12-03T17:54:29.219,31457416.000,-1.402,-5.549,-0.976
1670111669258,2022-12-03T17:54:29.258,31457416.000,-1.341,-4.512,-1.098
1670111669299,2022-12-03T17:54:29.299,31457416.000,-0.793,-3.293,-0.976
1670111669339,2022-12-03T17:54:29.339,31457416.000,-0.061,-1.768,-0.854
1670111669380,2022-12-03T17:54:29.380,31457416.000,0.244,-0.854,-0.549
1670111669421,2022-12-03T17:54:29.421,31457416.000,0.366,-0.427,-0.305
1670111669460,2022-12-03T17:54:29.460,31457416.000,0.549,0.061,-0.305
1670111669501,2022-12-03T17:54:29.501,31457416.000,0.305,0.244,-0.305
1670111669541,2022-12-03T17:54:29.541,31457416.000,0.610,0.000,-0.366
1670111669582,2022-12-03T17:54:29.582,31457416.000,1.037,0.122,-0.610
1670111669621,2022-12-03T17:54:29.621,31457416.000,0.976,0.305,-0.549
1670111669662,2022-12-03T17:54:29.662,31457416.000,0.732,0.610,-0.366
1670111669704,2022-12-03T17:54:29.704,31457416.000,0.244,0.488,-0.366
1670111669743,2022-12-03T17:54:29.743,31457418.000,0.427,-0.061,-0.244
1670111669784,2022-12-03T17:54:29.784,31457418.000,0.610,-0.915,-0.488
1670111669824,2022-12-03T17:54:29.824,31457418.000,0.854,-1.951,-0.671
1670111669865,2022-12-03T17:54:29.865,31457418.000,0.854,-2.561,-0.915
1670111669904,2022-12-03T17:54:29.904,31457418.000,0.915,-3.049,-1.159
1670111669945,2022-12-03T17:54:29.945,31457418.000,1.220,-3.537,-1.220
1670111669985,2022-12-03T17:54:29.985,31457418.000,1.341,-4.146,-1.220
1670111670026,2022-12-03T17:54:30.026,31457418.000,1.646,-5.366,-1.037
1670111670067,2022-12-03T17:54:30.067,31457418.000,1.707,-6.707,-0.976
1670111670106,2022-12-03T17:54:30.106,31457418.000,2.439,-8.293,-1.037
1670111670147,2022-12-03T17:54:30.147,31457418.000,4.085,-9.634,-1.159
1670111670187,2022-12-03T17:54:30.187,31457418.000,4.390,-9.024,-1.707
1670111670228,2022-12-03T17:54:30.228,31457418.000,3.598,-9.390,-2.256
1670111670267,2022-12-03T17:54:30.267,31457418.000,2.256,-11.037,-1.951
1670111670308,2022-12-03T17:54:30.308,31457418.000,1.402,-12.805,-1.037
1670111670350,2022-12-03T17:54:30.350,31457418.000,0.488,-14.024,-0.488
1670111670389,2022-12-03T17:54:30.389,31457418.000,0.122,-14.878,-0.427
1670111670430,2022-12-03T17:54:30.430,31457418.000,0.183,-14.878,-0.854
1670111670470,2022-12-03T17:54:30.470,31457418.000,-0.366,-14.451,-1.037
1670111670511,2022-12-03T17:54:30.511,31457418.000,-0.976,-13.171,-1.402
1670111670550,2022-12-03T17:54:30.550,31457418.000,0.244,-11.037,-1.585
1670111670591,2022-12-03T17:54:30.591,31457418.000,0.183,-7.988,-0.976
1670111670631,2022-12-03T17:54:30.631,31457418.000,-0.305,-5.549,-0.671
1670111670672,2022-12-03T17:54:30.672,31457418.000,-0.244,-4.207,-0.488
1670111670711,2022-12-03T17:54:30.711,31457418.000,-0.488,-3.659,-0.305
1670111670752,2022-12-03T17:54:30.752,31457418.000,-0.366,-3.659,-0.732
1670111670793,2022-12-03T17:54:30.793,31457418.000,0.000,-3.354,-0.976
1670111670833,2022-12-03T17:54:30.833,31457418.000,0.671,-2.988,-0.671
1670111670874,2022-12-03T17:54:30.874,31457418.000,0.732,-2.683,-0.610
1670111670913,2022-12-03T17:54:30.913,31457418.000,1.220,-2.805,-0.793
1670111670954,2022-12-03T17:54:30.954,31457418.000,1.768,-2.805,-0.610
1670111670994,2022-12-03T17:54:30.994,31457418.000,1.768,-2.256,-0.793
1670111671035,2022-12-03T17:54:31.035,31457418.000,2.683,-2.683,-0.671
1670111671076,2022-12-03T17:54:31.076,31457418.000,2.927,-3.780,0.000
1670111671116,2022-12-03T17:54:31.116,31457418.000,3.293,-5.427,-0.061
1670111671157,2022-12-03T17:54:31.157,31457418.000,3.537,-7.256,-0.305
1670111671196,2022-12-03T17:54:31.196,31457418.000,2.744,-8.537,-0.671
1670111671237,2022-12-03T17:54:31.237,31457418.000,1.341,-9.512,-0.549
1670111671277,2022-12-03T17:54:31.277,31457418.000,0.427,-9.085,-0.366
1670111671318,2022-12-03T17:54:31.318,31457418.000,-0.549,-8.720,-0.854
1670111671357,2022-12-03T17:54:31.357,31457418.000,0.366,-10.000,-0.488
1670111671398,2022-12-03T17:54:31.398,31457418.000,0.366,-10.549,0.122
1670111671439,2022-12-03T17:54:31.439,31457418.000,-0.854,-9.512,-0.976
1670111671479,2022-12-03T17:54:31.479,31457418.000,-0.122,-8.659,-1.098
1670111671520,2022-12-03T17:54:31.520,31457418.000,-0.915,-8.598,-0.122
1670111671559,2022-12-03T17:54:31.559,31457418.000,-1.951,-7.622,-0.305
1670111671600,2022-12-03T17:54:31.600,31457418.000,-2.378,-5.488,-0.549
1670111671640,2022-12-03T17:54:31.640,31457418.000,-2.866,-2.378,-0.244
1670111671681,2022-12-03T17:54:31.681,31457418.000,-3.598,0.366,0.305
1670111671722,2022-12-03T17:54:31.722,31457418.000,-2.317,1.159,1.037
1670111671762,2022-12-03T17:54:31.762,31457418.000,-4.512,3.293,1.280
1670111671803,2022-12-03T17:54:31.803,31457420.000,-4.573,5.915,0.427
