epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1651237252769,2022-04-29T08:00:52.769,12582999.000,-0.106,0.989,0.206
1651237252851,2022-04-29T08:00:52.851,12582999.000,-0.126,0.962,0.194
1651237252931,2022-04-29T08:00:52.931,12582999.000,-0.086,0.971,0.169
1651237253012,2022-04-29T08:00:53.012,12582999.000,-0.031,0.984,0.155
1651237253092,2022-04-29T08:00:53.092,12582999.000,-0.068,0.981,0.142
1651237253173,2022-04-29T08:00:53.173,12582999.000,-0.078,0.967,0.131
1651237253254,2022-04-29T08:00:53.254,12582999.000,-0.079,0.989,0.130
1651237253334,2022-04-29T08:00:53.334,12582999.000,-0.063,0.986,0.113
1651237253416,2022-04-29T08:00:53.416,12582999.000,-0.070,0.983,0.093
1651237253497,2022-04-29T08:00:53.497,12583000.000,-0.063,0.994,0.084
1651237253577,2022-04-29T08:00:53.577,12583000.000,-0.057,0.995,0.081
1651237253658,2022-04-29T08:00:53.658,12583000.000,-0.053,0.993,0.073
1651237253738,2022-04-29T08:00:53.738,12583000.000,-0.048,0.995,0.057
1651237253819,2022-04-29T08:00:53.819,12583000.000,-0.057,0.991,0.031
1651237253900,2022-04-29T08:00:53.900,12583000.000,-0.083,1.006,0.026
1651237253980,2022-04-29T08:00:53.980,12583000.000,-0.090,1.003,0.028
1651237254062,2022-04-29T08:00:54.062,12583000.000,-0.076,0.995,0.023
1651237254143,2022-04-29T08:00:54.143,12583000.000,-0.077,0.990,0.016
1651237254223,2022-04-29T08:00:54.223,12583000.000,-0.078,0.995,0.021
1651237254304,2022-04-29T08:00:54.304,12583000.000,-0.075,0.989,0.024
1651237254384,2022-04-29T08:00:54.384,12583000.000,-0.093,0.990,0.024
1651237254465,2022-04-29T08:00:54.465,12583001.000,-0.108,0.973,0.016
1651237254546,2022-04-29T08:00:54.546,12583001.000,-0.130,0.999,0.014
1651237254626,2022-04-29T08:00:54.626,12583001.000,-0.104,1.000,0.012
1651237254708,2022-04-29T08:00:54.708,12583001.000,-0.103,0.993,0.016
1651237254789,2022-04-29T08:00:54.789,12583001.000,-0.111,0.996,0.021
1651237254869,2022-04-29T08:00:54.869,12583001.000,-0.116,0.989,0.021
1651237254950,2022-04-29T08:00:54.950,12583001.000,-0.103,0.992,0.022
1651237255030,2022-04-29T08:00:55.030,12583001.000,-0.092,0.986,0.026
1651237255111,2022-04-29T08:00:55.111,12583001.000,-0.087,0.991,0.022
1651237255192,2022-04-29T08:00:55.192,12583001.000,-0.086,0.986,0.012
1651237255274,2022-04-29T08:00:55.274,12583001.000,-0.087,0.994,0.014
1651237255354,2022-04-29T08:00:55.354,12583001.000,-0.088,0.997,0.017
1651237255435,2022-04-29T08:00:55.435,12583001.000,-0.094,0.989,0.014
1651237255515,2022-04-29T08:00:55.515,12583002.000,-0.092,0.991,0.019
1651237255596,2022-04-29T08:00:55.596,12583002.000,-0.089,0.987,0.016
1651237255676,2022-04-29T08:00:55.676,12583002.000,-0.094,0.989,0.009
1651237255757,2022-04-29T08:00:55.757,12583002.000,-0.095,0.991,0.010
1651237255838,2022-04-29T08:00:55.838,12583002.000,-0.094,0.989,0.010
1651237255920,2022-04-29T08:00:55.920,12583002.000,-0.094,0.993,0.003
1651237256000,2022-04-29T08:00:56.000,12583002.000,-0.094,0.997,0.007
1651237256081,2022-04-29T08:00:56.081,12583002.000,-0.095,0.997,0.010
1651237256161,2022-04-29T08:00:56.161,12583002.000,-0.092,0.988,0.010
1651237256242,2022-04-29T08:00:56.242,12583002.000,-0.091,0.986,0.012
1651237256322,2022-04-29T08:00:56.322,12583002.000,-0.080,0.991,0.005
1651237256403,2022-04-29T08:00:56.403,12583002.000,-0.079,0.996,0.005
1651237256484,2022-04-29T08:00:56.484,12583002.000,-0.079,0.995,0.011
1651237256566,2022-04-29T08:00:56.566,12583003.000,-0.085,0.987,0.020
1651237256646,2022-04-29T08:00:56.646,12583003.000,-0.082,0.987,0.021
1651237256727,2022-04-29T08:00:56.727,12583003.000,-0.088,0.990,0.020
1651237256807,2022-04-29T08:00:56.807,12583003.000,-0.093,0.994,0.026
1651237256888,2022-04-29T08:00:56.888,12583003.000,-0.087,0.989,0.031
1651237256968,2022-04-29T08:00:56.968,12583003.000,-0.093,0.987,0.026
1651237257049,2022-04-29T08:00:57.049,12583003.000,-0.091,0.992,0.027
1651237257131,2022-04-29T08:00:57.131,12583003.000,-0.090,0.990,0.025
1651237257212,2022-04-29T08:00:57.212,12583003.000,-0.090,0.992,0.025
1651237257292,2022-04-29T08:00:57.292,12583003.000,-0.092,0.992,0.026
1651237257373,2022-04-29T08:00:57.373,12583003.000,-0.098,0.989,0.029
1651237257453,2022-04-29T08:00:57.453,12583003.000,-0.097,0.988,0.029
1651237257534,2022-04-29T08:00:57.534,12583003.000,-0.093,0.991,0.027
1651237257614,2022-04-29T08:00:57.614,12583004.000,-0.097,0.993,0.025
1651237257695,2022-04-29T08:00:57.695,12583004.000,-0.097,0.991,0.026
1651237257777,2022-04-29T08:00:57.777,12583004.000,-0.096,0.991,0.027
1651237257858,2022-04-29T08:00:57.858,12583004.000,-0.093,0.990,0.026
1651237257938,2022-04-29T08:00:57.938,12583004.000,-0.095,0.989,0.025
1651237258019,2022-04-29T08:00:58.019,12583004.000,-0.096,0.990,0.025
1651237258099,2022-04-29T08:00:58.099,12583004.000,-0.094,0.988,0.021
1651237258180,2022-04-29T08:00:58.180,12583004.000,-0.093,0.989,0.019
1651237258260,2022-04-29T08:00:58.260,12583004.000,-0.090,0.991,0.016
1651237258341,2022-04-29T08:00:58.341,12583004.000,-0.093,0.992,0.013
1651237258423,2022-04-29T08:00:58.423,12583004.000,-0.090,0.991,0.015
1651237258504,2022-04-29T08:00:58.504,12583004.000,-0.091,0.993,0.009
1651237258584,2022-04-29T08:00:58.584,12583005.000,-0.094,0.995,0.010
1651237258665,2022-04-29T08:00:58.665,12583005.000,-0.093,0.989,0.012
1651237258745,2022-04-29T08:00:58.745,12583005.000,-0.087,0.990,0.009
1651237258826,2022-04-29T08:00:58.826,12583005.000,-0.087,0.990,0.008
1651237258906,2022-04-29T08:00:58.906,12583005.000,-0.087,0.992,0.007
1651237258987,2022-04-29T08:00:58.987,12583005.000,-0.086,0.991,0.005
1651237259069,2022-04-29T08:00:59.069,12583005.000,-0.087,0.993,0.003
1651237259150,2022-04-29T08:00:59.150,12583005.000,-0.089,0.993,0.004
1651237259230,2022-04-29T08:00:59.230,12583005.000,-0.088,0.988,0.002
1651237259311,2022-04-29T08:00:59.311,12583005.000,-0.084,0.992,-0.001
1651237259391,2022-04-29T08:00:59.391,12583005.000,-0.087,0.995,0.001
1651237259472,2022-04-29T08:00:59.472,12583005.000,-0.088,0.991,0.004
1651237259552,2022-04-29T08:00:59.552,12583005.000,-0.087,0.989,0.003
1651237259633,2022-04-29T08:00:59.633,12583006.000,-0.083,0.990,0.001
1651237259715,2022-04-29T08:00:59.715,12583006.000,-0.086,0.995,0.002
1651237259796,2022-04-29T08:00:59.796,12583006.000,-0.085,0.991,0.007
1651237259876,2022-04-29T08:00:59.876,12583006.000,-0.079,0.988,0.001
1651237259957,2022-04-29T08:00:59.957,12583006.000,-0.079,0.992,0.000
1651237260037,2022-04-29T08:01:00.037,12583006.000,-0.081,0.994,0.005
1651237260118,2022-04-29T08:01:00.118,12583006.000,-0.077,0.992,0.008
1651237260198,2022-04-29T08:01:00.198,12583006.000,-0.077,0.992,0.008
1651237260279,2022-04-29T08:01:00.279,12583006.000,-0.075,0.996,0.009
1651237260361,2022-04-29T08:01:00.361,12583006.000,-0.069,0.992,0.015
1651237260442,2022-04-29T08:01:00.442,12583006.000,-0.074,0.988,0.013
1651237260522,2022-04-29T08:01:00.522,12583006.000,-0.076,0.992,0.013
1651237260603,2022-04-29T08:01:00.603,12583006.000,-0.078,0.990,0.008
1651237260683,2022-04-29T08:01:00.683,12583007.000,-0.078,0.992,0.007
1651237260764,2022-04-29T08:01:00.764,12583007.000,-0.071,0.993,0.008
1651237260844,2022-04-29T08:01:00.844,12583007.000,-0.072,0.992,0.005
1651237260925,2022-04-29T08:01:00.925,12583007.000,-0.085,0.995,0.010
1651237261007,2022-04-29T08:01:01.007,12583007.000,-0.083,0.995,0.009
1651237261088,2022-04-29T08:01:01.088,12583007.000,-0.081,0.988,0.006
1651237261168,2022-04-29T08:01:01.168,12583007.000,-0.078,0.990,0.007
1651237261249,2022-04-29T08:01:01.249,12583007.000,-0.078,0.991,0.008
1651237261329,2022-04-29T08:01:01.329,12583007.000,-0.084,0.987,0.006
1651237261410,2022-04-29T08:01:01.410,12583007.000,-0.086,0.990,0.001
1651237261490,2022-04-29T08:01:01.490,12583007.000,-0.079,0.997,0.004
1651237261571,2022-04-29T08:01:01.571,12583007.000,-0.073,0.991,0.007
1651237261653,2022-04-29T08:01:01.653,12583008.000,-0.073,0.990,0.008
1651237261734,2022-04-29T08:01:01.734,12583008.000,-0.078,0.990,0.009
1651237261814,2022-04-29T08:01:01.814,12583008.000,-0.080,0.991,0.009
1651237261895,2022-04-29T08:01:01.895,12583008.000,-0.083,0.994,0.007
1651237261975,2022-04-29T08:01:01.975,12583008.000,-0.080,0.995,0.010
1651237262056,2022-04-29T08:01:02.056,12583008.000,-0.080,0.991,0.008
1651237262136,2022-04-29T08:01:02.136,12583008.000,-0.083,0.990,0.010
1651237262217,2022-04-29T08:01:02.217,12583008.000,-0.082,0.990,0.009
1651237262299,2022-04-29T08:01:02.299,12583008.000,-0.079,0.990,0.007
1651237262380,2022-04-29T08:01:02.380,12583008.000,-0.082,0.993,0.009
1651237262460,2022-04-29T08:01:02.460,12583008.000,-0.082,0.991,0.009
1651237262541,2022-04-29T08:01:02.541,12583008.000,-0.081,0.992,0.010
1651237262621,2022-04-29T08:01:02.621,12583008.000,-0.081,0.992,0.007
1651237262702,2022-04-29T08:01:02.702,12583009.000,-0.082,0.994,0.011
1651237262782,2022-04-29T08:01:02.782,12583009.000,-0.079,0.989,0.009
1651237262863,2022-04-29T08:01:02.863,12583009.000,-0.078,0.990,0.008
1651237262945,2022-04-29T08:01:02.945,12583009.000,-0.082,0.991,0.008
1651237263026,2022-04-29T08:01:03.026,12583009.000,-0.083,0.991,0.008
1651237263106,2022-04-29T08:01:03.106,12583009.000,-0.083,0.990,0.007
1651237263187,2022-04-29T08:01:03.187,12583009.000,-0.085,0.992,0.004
1651237263267,2022-04-29T08:01:03.267,12583009.000,-0.086,0.995,0.009
1651237263348,2022-04-29T08:01:03.348,12583009.000,-0.084,0.990,0.009
1651237263428,2022-04-29T08:01:03.428,12583009.000,-0.083,0.989,0.006
1651237263509,2022-04-29T08:01:03.509,12583009.000,-0.082,0.992,0.007
1651237263590,2022-04-29T08:01:03.590,12583009.000,-0.082,0.993,0.010
1651237263672,2022-04-29T08:01:03.672,12583009.000,-0.084,0.992,0.010
1651237263752,2022-04-29T08:01:03.752,12583010.000,-0.086,0.988,0.006
1651237263833,2022-04-29T08:01:03.833,12583010.000,-0.091,0.990,0.001
1651237263913,2022-04-29T08:01:03.913,12583010.000,-0.087,0.992,0.001
1651237263994,2022-04-29T08:01:03.994,12583010.000,-0.085,0.993,-0.002
1651237264074,2022-04-29T08:01:04.074,12583010.000,-0.096,0.991,-0.004
1651237264155,2022-04-29T08:01:04.155,12583010.000,-0.097,0.992,-0.001
1651237264236,2022-04-29T08:01:04.236,12583010.000,-0.092,0.991,-0.003
1651237264318,2022-04-29T08:01:04.318,12583010.000,-0.095,0.992,-0.004
1651237264398,2022-04-29T08:01:04.398,12583010.000,-0.096,0.992,-0.004
1651237264479,2022-04-29T08:01:04.479,12583010.000,-0.090,0.987,-0.008
1651237264559,2022-04-29T08:01:04.559,12583010.000,-0.086,0.991,-0.009
1651237264640,2022-04-29T08:01:04.640,12583010.000,-0.086,0.994,-0.007
1651237264720,2022-04-29T08:01:04.720,12583011.000,-0.089,0.990,-0.007
1651237264801,2022-04-29T08:01:04.801,12583011.000,-0.087,0.991,-0.004
1651237264883,2022-04-29T08:01:04.883,12583011.000,-0.085,0.993,-0.001
1651237264964,2022-04-29T08:01:04.964,12583011.000,-0.085,0.993,0.000
1651237265044,2022-04-29T08:01:05.044,12583011.000,-0.083,0.990,0.001
1651237265125,2022-04-29T08:01:05.125,12583011.000,-0.082,0.990,0.004
1651237265205,2022-04-29T08:01:05.205,12583011.000,-0.081,0.992,0.005
1651237265286,2022-04-29T08:01:05.286,12583011.000,-0.084,0.990,0.006
1651237265366,2022-04-29T08:01:05.366,12583011.000,-0.084,0.992,0.007
1651237265447,2022-04-29T08:01:05.447,12583011.000,-0.081,0.990,0.005
1651237265528,2022-04-29T08:01:05.528,12583011.000,-0.081,0.993,0.006
1651237265610,2022-04-29T08:01:05.610,12583011.000,-0.083,0.992,0.007
1651237265690,2022-04-29T08:01:05.690,12583011.000,-0.082,0.990,0.004
1651237265771,2022-04-29T08:01:05.771,12583012.000,-0.083,0.991,0.001
1651237265851,2022-04-29T08:01:05.851,12583012.000,-0.087,0.991,0.003
1651237265932,2022-04-29T08:01:05.932,12583012.000,-0.085,0.991,0.001
1651237266012,2022-04-29T08:01:06.012,12583012.000,-0.087,0.993,0.000
1651237266093,2022-04-29T08:01:06.093,12583012.000,-0.086,0.993,-0.003
1651237266174,2022-04-29T08:01:06.174,12583012.000,-0.088,0.991,-0.000
1651237266256,2022-04-29T08:01:06.256,12583012.000,-0.084,0.988,-0.001
1651237266336,2022-04-29T08:01:06.336,12583012.000,-0.081,0.992,0.001
1651237266417,2022-04-29T08:01:06.417,12583012.000,-0.082,0.993,0.004
1651237266497,2022-04-29T08:01:06.497,12583012.000,-0.084,0.990,0.002
1651237266578,2022-04-29T08:01:06.578,12583012.000,-0.083,0.993,0.001
1651237266658,2022-04-29T08:01:06.658,12583012.000,-0.081,0.991,0.000
1651237266739,2022-04-29T08:01:06.739,12583012.000,-0.083,0.993,0.002
1651237266821,2022-04-29T08:01:06.821,12583013.000,-0.083,0.992,0.003
1651237266902,2022-04-29T08:01:06.902,12583013.000,-0.080,0.992,0.003
1651237266982,2022-04-29T08:01:06.982,12583013.000,-0.080,0.992,0.005
1651237267063,2022-04-29T08:01:07.063,12583013.000,-0.082,0.992,0.009
1651237267143,2022-04-29T08:01:07.143,12583013.000,-0.082,0.991,0.009
1651237267224,2022-04-29T08:01:07.224,12583013.000,-0.084,0.992,0.008
1651237267304,2022-04-29T08:01:07.304,12583013.000,-0.085,0.991,0.006
1651237267385,2022-04-29T08:01:07.385,12583013.000,-0.087,0.994,0.012
1651237267467,2022-04-29T08:01:07.467,12583013.000,-0.084,0.988,0.012
1651237267548,2022-04-29T08:01:07.548,12583013.000,-0.085,0.990,0.010
1651237267628,2022-04-29T08:01:07.628,12583013.000,-0.083,0.993,0.012
1651237267709,2022-04-29T08:01:07.709,12583013.000,-0.083,0.993,0.013
1651237267789,2022-04-29T08:01:07.789,12583014.000,-0.081,0.991,0.012
1651237267870,2022-04-29T08:01:07.870,12583014.000,-0.080,0.993,0.014
1651237267950,2022-04-29T08:01:07.950,12583014.000,-0.079,0.992,0.013
1651237268031,2022-04-29T08:01:08.031,12583014.000,-0.083,0.991,0.014
1651237268113,2022-04-29T08:01:08.113,12583014.000,-0.078,0.992,0.013
1651237268194,2022-04-29T08:01:08.194,12583014.000,-0.077,0.994,0.015
1651237268274,2022-04-29T08:01:08.274,12583014.000,-0.079,0.991,0.016
1651237268355,2022-04-29T08:01:08.355,12583014.000,-0.078,0.989,0.014
1651237268435,2022-04-29T08:01:08.435,12583014.000,-0.074,0.992,0.014
1651237268516,2022-04-29T08:01:08.516,12583014.000,-0.073,0.995,0.020
1651237268596,2022-04-29T08:01:08.596,12583014.000,-0.071,0.994,0.020
1651237268677,2022-04-29T08:01:08.677,12583014.000,-0.075,0.991,0.024
1651237268759,2022-04-29T08:01:08.759,12583014.000,-0.071,0.991,0.023
1651237268840,2022-04-29T08:01:08.840,12583015.000,-0.070,0.994,0.023
1651237268920,2022-04-29T08:01:08.920,12583015.000,-0.072,0.993,0.025
1651237269001,2022-04-29T08:01:09.001,12583015.000,-0.079,0.986,0.022
1651237269081,2022-04-29T08:01:09.081,12583015.000,-0.083,0.989,0.021
1651237269162,2022-04-29T08:01:09.162,12583015.000,-0.079,0.997,0.028
1651237269242,2022-04-29T08:01:09.242,12583015.000,-0.078,0.991,0.028
1651237269323,2022-04-29T08:01:09.323,12583015.000,-0.091,0.989,0.026
1651237269405,2022-04-29T08:01:09.405,12583015.000,-0.089,0.995,0.029
1651237269486,2022-04-29T08:01:09.486,12583015.000,-0.087,0.990,0.031
1651237269566,2022-04-29T08:01:09.566,12583015.000,-0.088,0.991,0.026
1651237269647,2022-04-29T08:01:09.647,12583015.000,-0.092,0.994,0.023
1651237269727,2022-04-29T08:01:09.727,12583015.000,-0.086,0.992,0.021
1651237269808,2022-04-29T08:01:09.808,12583015.000,-0.084,0.992,0.021
1651237269888,2022-04-29T08:01:09.888,12583016.000,-0.085,0.992,0.020
1651237269969,2022-04-29T08:01:09.969,12583016.000,-0.085,0.993,0.021
1651237270051,2022-04-29T08:01:10.051,12583016.000,-0.081,0.993,0.024
1651237270132,2022-04-29T08:01:10.132,12583016.000,-0.079,0.991,0.025
1651237270212,2022-04-29T08:01:10.212,12583016.000,-0.075,0.992,0.026
1651237270293,2022-04-29T08:01:10.293,12583016.000,-0.075,0.992,0.028
1651237270373,2022-04-29T08:01:10.373,12583016.000,-0.082,0.989,0.031
1651237270454,2022-04-29T08:01:10.454,12583016.000,-0.077,0.989,0.032
1651237270534,2022-04-29T08:01:10.534,12583016.000,-0.075,0.994,0.032
1651237270615,2022-04-29T08:01:10.615,12583016.000,-0.079,0.995,0.033
1651237270697,2022-04-29T08:01:10.697,12583016.000,-0.076,0.991,0.033
1651237270778,2022-04-29T08:01:10.778,12583016.000,-0.075,0.989,0.030
1651237270858,2022-04-29T08:01:10.858,12583017.000,-0.075,0.993,0.031
1651237270939,2022-04-29T08:01:10.939,12583017.000,-0.073,0.991,0.029
1651237271019,2022-04-29T08:01:11.019,12583017.000,-0.071,0.993,0.031
1651237271100,2022-04-29T08:01:11.100,12583017.000,-0.070,0.992,0.032
1651237271180,2022-04-29T08:01:11.180,12583017.000,-0.070,0.992,0.030
1651237271261,2022-04-29T08:01:11.261,12583017.000,-0.072,0.996,0.031
1651237271343,2022-04-29T08:01:11.343,12583017.000,-0.068,0.993,0.034
1651237271424,2022-04-29T08:01:11.424,12583017.000,-0.066,0.993,0.031
1651237271504,2022-04-29T08:01:11.504,12583017.000,-0.068,0.994,0.030
1651237271585,2022-04-29T08:01:11.585,12583017.000,-0.068,0.992,0.032
1651237271665,2022-04-29T08:01:11.665,12583017.000,-0.066,0.989,0.032
1651237271746,2022-04-29T08:01:11.746,12583017.000,-0.069,0.992,0.032
1657528727908,2022-07-11T03:38:47.908,18874474.000,-0.066,0.993,0.032
1657528727989,2022-07-11T03:38:47.989,18874474.000,-0.067,0.995,0.038
1657528728069,2022-07-11T03:38:48.069,18874474.000,-0.065,0.993,0.039
1657528728150,2022-07-11T03:38:48.150,18874474.000,-0.062,0.991,0.036
1657528728230,2022-07-11T03:38:48.230,18874474.000,-0.066,0.992,0.047
1657528728311,2022-07-11T03:38:48.311,18874474.000,-0.073,0.992,0.054
1657528728391,2022-07-11T03:38:48.391,18874474.000,-0.075,0.994,0.035
1657528728472,2022-07-11T03:38:48.472,18874474.000,-0.089,1.001,0.008
1657528728553,2022-07-11T03:38:48.553,18874474.000,-0.087,1.000,0.000
1657528728635,2022-07-11T03:38:48.635,18874474.000,-0.013,1.017,0.013
1657528728715,2022-07-11T03:38:48.715,18874474.000,-0.022,1.006,0.107
1657528728796,2022-07-11T03:38:48.796,18874474.000,-0.028,1.001,0.094
1657528728876,2022-07-11T03:38:48.876,18874474.000,-0.063,1.075,0.146
1657528728957,2022-07-11T03:38:48.957,18874474.000,0.016,0.968,0.261
1657528729037,2022-07-11T03:38:49.037,18874474.000,0.010,0.961,0.328
1657528729118,2022-07-11T03:38:49.118,18874474.000,-0.062,0.965,0.347
1657528729199,2022-07-11T03:38:49.199,18874474.000,-0.047,0.953,0.352
1657528729281,2022-07-11T03:38:49.281,18874474.000,-0.091,0.933,0.395
1657528729361,2022-07-11T03:38:49.361,18874474.000,-0.143,0.909,0.427
1657528729442,2022-07-11T03:38:49.442,18874476.000,-0.175,0.917,0.442
1657528729522,2022-07-11T03:38:49.522,18874476.000,-0.177,0.903,0.458
1657528729603,2022-07-11T03:38:49.603,18874476.000,-0.206,0.857,0.462
1657528729683,2022-07-11T03:38:49.683,18874476.000,-0.214,0.863,0.491
1657528729764,2022-07-11T03:38:49.764,18874476.000,-0.226,0.832,0.505
1657528729845,2022-07-11T03:38:49.845,18874476.000,-0.242,0.815,0.506
1657528729927,2022-07-11T03:38:49.927,18874476.000,-0.260,0.817,0.525
1657528730007,2022-07-11T03:38:50.007,18874476.000,-0.268,0.831,0.512
1657528730088,2022-07-11T03:38:50.088,18874476.000,-0.268,0.835,0.501
1657528730168,2022-07-11T03:38:50.168,18874476.000,-0.257,0.824,0.513
1657528730249,2022-07-11T03:38:50.249,18874476.000,-0.256,0.822,0.506
1657528730329,2022-07-11T03:38:50.329,18874476.000,-0.269,0.825,0.508
1657528730410,2022-07-11T03:38:50.410,18874476.000,-0.268,0.817,0.530
1657528730491,2022-07-11T03:38:50.491,18874476.000,-0.273,0.796,0.520
1657528730571,2022-07-11T03:38:50.571,18874476.000,-0.262,0.825,0.497
1657528730653,2022-07-11T03:38:50.653,18874476.000,-0.218,0.854,0.514
1657528730734,2022-07-11T03:38:50.734,18874476.000,-0.234,0.827,0.507
1657528730814,2022-07-11T03:38:50.814,18874476.000,-0.222,0.847,0.489
1657528730895,2022-07-11T03:38:50.895,18874476.000,-0.226,0.825,0.479
1657528730975,2022-07-11T03:38:50.975,18874476.000,-0.249,0.840,0.456
1657528731056,2022-07-11T03:38:51.056,18874476.000,-0.235,0.848,0.433
1657528731137,2022-07-11T03:38:51.137,18874476.000,-0.180,0.853,0.421
1657528731217,2022-07-11T03:38:51.217,18874476.000,-0.174,0.871,0.418
1657528731299,2022-07-11T03:38:51.299,18874476.000,-0.243,0.873,0.421
1657528731380,2022-07-11T03:38:51.380,18874476.000,-0.329,0.853,0.372
1657528731460,2022-07-11T03:38:51.460,18874478.000,-0.375,0.871,0.380
1657528731541,2022-07-11T03:38:51.541,18874478.000,-0.276,0.915,0.387
1657528731621,2022-07-11T03:38:51.621,18874478.000,-0.193,0.932,0.340
1657528731702,2022-07-11T03:38:51.702,18874478.000,-0.167,0.911,0.397
1657528731783,2022-07-11T03:38:51.783,18874478.000,-0.099,0.890,0.402
1657528731863,2022-07-11T03:38:51.863,18874478.000,0.053,0.921,0.456
1657528731944,2022-07-11T03:38:51.944,18874478.000,-0.092,0.932,0.417
1657528732026,2022-07-11T03:38:52.026,18874478.000,0.011,0.954,0.392
1657528732106,2022-07-11T03:38:52.106,18874478.000,-0.030,0.906,0.398
1657528732187,2022-07-11T03:38:52.187,18874478.000,-0.017,0.919,0.418
1657528732267,2022-07-11T03:38:52.267,18874478.000,-0.046,0.893,0.411
1657528732348,2022-07-11T03:38:52.348,18874478.000,-0.033,0.926,0.372
1657528732429,2022-07-11T03:38:52.429,18874478.000,-0.010,0.933,0.357
1657528732509,2022-07-11T03:38:52.509,18874478.000,-0.003,0.920,0.359
1657528732590,2022-07-11T03:38:52.590,18874478.000,-0.040,0.934,0.349
1657528732672,2022-07-11T03:38:52.672,18874478.000,-0.046,0.940,0.344
1657528732752,2022-07-11T03:38:52.752,18874478.000,-0.036,0.936,0.346
1657528732833,2022-07-11T03:38:52.833,18874478.000,-0.063,0.923,0.345
1657528732913,2022-07-11T03:38:52.913,18874478.000,-0.074,0.936,0.347
1657528732994,2022-07-11T03:38:52.994,18874478.000,-0.087,0.945,0.344
1657528733075,2022-07-11T03:38:53.075,18874478.000,-0.074,0.942,0.339
1657528733155,2022-07-11T03:38:53.155,18874478.000,-0.075,0.941,0.336
1657528733236,2022-07-11T03:38:53.236,18874478.000,-0.080,0.939,0.334
1657528733318,2022-07-11T03:38:53.318,18874478.000,-0.087,0.937,0.327
1657528733398,2022-07-11T03:38:53.398,18874478.000,-0.081,0.946,0.318
1657528733479,2022-07-11T03:38:53.479,18874478.000,-0.104,0.937,0.303
1657528733559,2022-07-11T03:38:53.559,18874480.000,-0.113,0.927,0.297
1657528733640,2022-07-11T03:38:53.640,18874480.000,-0.099,0.940,0.291
1657528733721,2022-07-11T03:38:53.721,18874480.000,-0.095,0.957,0.286
1657528733801,2022-07-11T03:38:53.801,18874480.000,-0.100,0.950,0.278
1657528733882,2022-07-11T03:38:53.882,18874480.000,-0.103,0.970,0.265
1657528733964,2022-07-11T03:38:53.964,18874480.000,-0.112,0.962,0.250
1657528734044,2022-07-11T03:38:54.044,18874480.000,-0.094,0.952,0.232
1657528734125,2022-07-11T03:38:54.125,18874480.000,-0.082,0.936,0.217
1657528734205,2022-07-11T03:38:54.205,18874480.000,-0.083,0.932,0.212
1657528734286,2022-07-11T03:38:54.286,18874480.000,-0.084,0.970,0.215
1657528734367,2022-07-11T03:38:54.367,18874480.000,-0.071,0.991,0.221
1657528734447,2022-07-11T03:38:54.447,18874480.000,-0.046,0.992,0.219
1657528734529,2022-07-11T03:38:54.529,18874480.000,-0.050,0.986,0.211
1657528734610,2022-07-11T03:38:54.610,18874480.000,-0.033,1.013,0.179
1657528734690,2022-07-11T03:38:54.690,18874480.000,-0.001,1.008,0.141
1657528734690,2022-07-11T03:38:54.690,18874480.000,-0.023,0.948,0.141
1657528734771,2022-07-11T03:38:54.771,18874480.000,-0.056,0.971,0.130
1657528734851,2022-07-11T03:38:54.851,18874480.000,-0.056,0.971,0.145
1657528734932,2022-07-11T03:38:54.932,18874480.000,-0.066,0.973,0.200
1657528735013,2022-07-11T03:38:55.013,18874480.000,-0.057,1.001,0.210
1657528735093,2022-07-11T03:38:55.093,18874480.000,-0.097,0.992,0.227
1657528735175,2022-07-11T03:38:55.175,18874480.000,-0.014,0.950,0.190
1657528735256,2022-07-11T03:38:55.256,18874480.000,0.006,0.930,0.209
1657528735336,2022-07-11T03:38:55.336,18874480.000,-0.001,0.977,0.216
1657528735417,2022-07-11T03:38:55.417,18874480.000,-0.012,1.003,0.123
1657528735497,2022-07-11T03:38:55.497,18874480.000,-0.068,0.981,0.182
1657528735578,2022-07-11T03:38:55.578,18874482.000,0.003,1.024,0.190
1657528735659,2022-07-11T03:38:55.659,18874482.000,0.014,0.945,0.173
1657528735739,2022-07-11T03:38:55.739,18874482.000,0.016,0.976,0.180
1657528735821,2022-07-11T03:38:55.821,18874482.000,0.015,0.984,0.193
1657528735902,2022-07-11T03:38:55.902,18874482.000,0.032,0.991,0.183
1657528735982,2022-07-11T03:38:55.982,18874482.000,0.065,0.989,0.167
1657528736063,2022-07-11T03:38:56.063,18874482.000,0.063,0.996,0.147
1657528736143,2022-07-11T03:38:56.143,18874482.000,0.052,0.975,0.166
1657528736224,2022-07-11T03:38:56.224,18874482.000,0.019,0.968,0.191
1657528736305,2022-07-11T03:38:56.305,18874482.000,0.040,0.983,0.183
1657528736385,2022-07-11T03:38:56.385,18874482.000,0.056,0.981,0.184
1657528736467,2022-07-11T03:38:56.467,18874482.000,0.018,0.969,0.194
1657528736548,2022-07-11T03:38:56.548,18874482.000,0.037,0.976,0.209
1657528736628,2022-07-11T03:38:56.628,18874482.000,0.067,0.989,0.188
1657528736709,2022-07-11T03:38:56.709,18874482.000,0.058,0.958,0.183
1657528736789,2022-07-11T03:38:56.789,18874482.000,0.044,0.987,0.178
1657528736870,2022-07-11T03:38:56.870,18874482.000,0.051,0.981,0.182
